timestamp,src,dst,sport,dport,proto,length
1762940824.4551983,174.64.114.34,172.16.10.43,23894,22285,TCP,552
1762939661.6013165,172.16.10.43,218.7.198.72,45729,5587,TCP,281
1762940881.3420417,172.16.10.43,99.208.219.192,63043,48065,UDP,710
1762940603.2088034,172.16.10.43,197.1.199.36,21037,32340,ICMP,130
1762939675.7132583,7.16.205.204,172.16.10.43,53365,59281,UDP,580
1762939828.5794368,172.16.10.43,35.23.153.87,42426,27640,UDP,1200
1762940284.7489142,172.16.10.43,200.205.41.254,13153,62422,UDP,1184
1762939795.1246037,172.16.10.43,139.190.2.75,31506,2860,ICMP,1145
1762940595.085188,79.179.75.139,172.16.10.43,14048,17058,TCP,1319
1762941321.4962246,172.16.10.43,21.8.167.251,37314,63891,TCP,459
1762940933.6878545,172.16.10.43,80.225.130.8,6465,18594,TCP,560
1762941283.218764,172.16.10.43,184.108.142.218,2973,62405,ICMP,1361
1762940710.6618605,172.16.10.43,37.64.80.84,5876,3516,ICMP,580
1762940427.7617755,172.16.10.43,93.125.59.184,40316,20398,UDP,1329
1762941291.962901,68.67.206.184,172.16.10.43,38082,21444,ICMP,122
1762941198.234176,117.111.222.163,172.16.10.43,60171,55071,UDP,1388
1762941336.3084319,35.96.229.67,172.16.10.43,40678,9714,UDP,241
1762940079.0789597,172.16.10.43,99.192.98.75,58868,47774,ICMP,1272
1762939701.5812848,172.16.10.43,119.137.147.131,11965,7511,TCP,488
1762939787.7786155,172.16.10.43,234.175.21.176,45289,45502,UDP,1444
1762941458.3311849,172.16.10.43,240.89.117.35,2967,36376,UDP,638
1762941013.5766785,172.16.10.43,254.90.143.27,51444,15575,UDP,288
1762939911.512501,202.209.194.135,172.16.10.43,4841,42421,ICMP,984
1762940436.2314553,172.98.186.148,172.16.10.43,30790,42537,UDP,851
1762940399.5669873,172.16.10.43,71.43.57.14,28098,50561,ICMP,1355
1762940661.6156278,172.16.10.43,80.150.239.177,26440,34374,TCP,525
1762940597.2990987,139.141.117.78,172.16.10.43,20558,41371,ICMP,542
1762940986.2683904,172.16.10.43,219.165.184.82,2805,12799,ICMP,1344
1762941434.3346968,172.16.10.43,164.39.95.210,46796,59840,TCP,503
1762941185.2903426,172.16.10.43,44.34.140.73,18758,36956,TCP,474
1762940938.6660318,172.16.10.43,92.145.158.233,736,54250,ICMP,933
1762940486.904805,172.16.10.43,103.60.122.41,32000,40783,UDP,1233
1762941485.8305662,118.153.223.78,172.16.10.43,53741,36945,TCP,1412
1762940298.1225874,83.123.229.237,172.16.10.43,35741,29972,TCP,1049
1762939793.983022,172.16.10.43,217.170.7.133,54691,51578,ICMP,1249
1762941595.2815747,172.16.10.43,196.175.251.117,45397,4471,TCP,359
1762940610.9960792,172.16.10.43,239.99.22.38,1979,27161,TCP,351
1762941216.2709134,238.125.60.222,172.16.10.43,21805,17775,UDP,1444
1762940715.370957,170.183.101.239,172.16.10.43,4273,17757,TCP,1296
1762940421.2963872,170.55.192.7,172.16.10.43,6494,32937,TCP,1178
1762940237.539172,155.245.123.23,172.16.10.43,32041,30613,TCP,955
1762940994.5114403,109.194.246.124,172.16.10.43,21950,60290,TCP,1171
1762940985.4318235,172.16.10.43,134.73.235.196,34554,17233,TCP,829
1762941340.9881296,3.224.113.11,172.16.10.43,21587,59482,UDP,742
1762940612.0383623,114.122.20.155,172.16.10.43,13944,36909,ICMP,1326
1762941354.7917488,21.3.249.164,172.16.10.43,48066,39993,UDP,634
1762940289.54908,24.89.46.23,172.16.10.43,49176,26318,ICMP,1078
1762940939.0134335,130.115.159.177,172.16.10.43,43433,11828,UDP,1345
1762941320.6567454,172.16.10.43,195.233.121.17,59621,22958,TCP,1053
1762940015.3560102,172.16.10.43,62.33.50.18,64915,25747,ICMP,1357
1762940546.682528,172.16.10.43,201.71.140.253,20853,18243,TCP,231
1762940786.9833446,172.16.10.43,170.99.78.230,33992,10965,TCP,1412
1762939856.7778761,172.16.10.43,117.85.126.251,23172,59268,TCP,979
1762939887.7859278,184.208.250.227,172.16.10.43,41839,38158,TCP,609
1762940906.0499516,172.16.10.43,124.228.162.159,28682,23713,TCP,967
1762941408.9642081,172.16.10.43,140.37.243.148,54798,39991,TCP,1453
1762941451.7499008,124.37.180.227,172.16.10.43,40351,41534,UDP,701
1762939682.3866506,96.119.91.157,172.16.10.43,36448,50810,ICMP,889
1762940092.392686,172.16.10.43,127.232.223.40,22607,37502,TCP,46
1762940539.3580928,172.16.10.43,117.132.136.116,42269,32821,ICMP,243
1762941026.7511642,19.179.50.29,172.16.10.43,7424,8979,ICMP,283
1762941433.2496345,172.16.10.43,222.33.204.98,62506,18939,TCP,1036
1762940369.1395533,172.16.10.43,222.149.223.7,22892,24904,ICMP,393
1762940615.3661578,185.190.129.94,172.16.10.43,33482,55434,UDP,308
1762940136.2678108,40.108.148.255,172.16.10.43,56589,49885,TCP,1406
1762941063.8651216,44.10.225.46,172.16.10.43,18370,15367,UDP,788
1762941479.043306,8.39.210.14,172.16.10.43,43967,29315,UDP,1216
1762941358.7374341,172.16.10.43,115.12.57.129,5440,2073,UDP,381
1762941567.037564,97.193.148.189,172.16.10.43,56939,5148,TCP,1211
1762940616.931368,23.153.92.85,172.16.10.43,36061,10489,ICMP,1314
1762941362.30796,80.44.197.105,172.16.10.43,32198,24884,TCP,138
1762939824.9691901,150.117.167.22,172.16.10.43,58543,2243,ICMP,1372
1762940846.4373076,172.16.10.43,149.170.133.195,19710,27072,UDP,1283
1762941002.5456178,225.60.8.28,172.16.10.43,2997,5327,TCP,1283
1762939874.5693395,172.16.10.43,240.189.214.166,35092,38599,UDP,108
1762939978.6738,248.140.255.91,172.16.10.43,17655,42082,TCP,1384
1762941567.9199598,112.253.191.174,172.16.10.43,45085,2436,ICMP,1385
1762940722.5229175,172.16.10.43,14.127.125.237,42788,32457,TCP,1360
1762941642.3941975,90.94.213.41,172.16.10.43,56254,5383,TCP,753
1762940570.1710982,128.177.30.73,172.16.10.43,56119,37202,ICMP,1040
1762940698.3732007,172.16.10.43,143.217.251.91,25250,6195,UDP,129
1762940617.8952765,116.205.3.38,172.16.10.43,49284,38496,UDP,298
1762939979.7946444,205.106.49.130,172.16.10.43,12708,34867,ICMP,563
1762941167.6814325,208.211.213.90,172.16.10.43,33695,35138,TCP,809
1762940701.6948662,172.16.10.43,216.236.9.169,51433,17605,UDP,305
1762941580.2857277,66.123.58.58,172.16.10.43,59596,53120,UDP,1153
1762941282.2784405,172.16.10.43,6.158.212.22,46889,42770,TCP,1342
1762940372.5109763,172.16.10.43,70.12.250.62,19247,65386,UDP,1083
1762941500.3227131,172.16.10.43,208.237.132.44,59648,55775,UDP,990
1762939749.9806373,172.16.10.43,142.26.114.157,17205,54232,TCP,79
1762939758.988121,172.16.10.43,57.32.167.141,11457,34608,TCP,567
1762940654.0083718,172.16.10.43,151.10.196.37,26490,36584,TCP,490
1762941250.9588501,172.16.10.43,18.156.159.113,11497,20651,UDP,1213
1762941488.1900594,172.16.10.43,26.138.17.247,7236,37507,UDP,146
1762940531.6405542,172.16.10.43,127.15.251.105,56369,35145,ICMP,422
1762939840.5545094,172.16.10.43,224.16.236.241,57686,20368,ICMP,1058
1762940184.979513,172.16.10.43,73.127.181.233,12744,56389,ICMP,1183
1762940940.48525,217.182.84.244,172.16.10.43,7387,34205,TCP,824
1762939967.402386,55.114.198.130,172.16.10.43,43647,8865,UDP,1032
1762939939.2260692,172.16.10.43,44.115.79.40,10662,42369,UDP,93
1762941459.9561439,13.90.242.141,172.16.10.43,23613,23153,TCP,1116
1762941164.1854403,137.127.188.45,172.16.10.43,51926,19559,TCP,1345
1762940251.227644,172.16.10.43,196.94.11.253,29965,49738,TCP,477
1762939789.0325978,172.16.10.43,41.2.66.134,10627,29629,ICMP,887
1762939985.5548909,172.16.10.43,124.246.112.209,56733,36502,TCP,241
1762940065.3193376,172.16.10.43,72.29.151.111,11699,49560,ICMP,1182
1762941117.5479662,172.16.10.43,45.188.47.214,38408,10786,UDP,42
1762941244.0541298,68.152.14.198,172.16.10.43,38443,57262,TCP,219
1762940166.56648,172.16.10.43,251.62.133.36,39600,23507,TCP,1479
1762940353.997392,172.16.10.43,13.255.200.5,5873,44119,TCP,872
1762940080.2283576,66.30.143.25,172.16.10.43,17910,40999,TCP,226
1762941265.3602843,172.16.10.43,219.128.49.66,54331,16515,UDP,285
1762940841.9885092,65.239.30.153,172.16.10.43,13209,40754,TCP,271
1762939662.2547133,172.16.10.43,158.91.243.139,11984,35290,UDP,450
1762941157.6360428,172.16.10.43,191.34.42.49,60031,64029,TCP,1408
1762940113.535095,172.16.10.43,239.38.238.29,32912,44510,TCP,855
1762940882.4781837,89.44.9.45,172.16.10.43,22109,30931,TCP,72
1762941548.7315006,172.16.10.43,54.129.55.207,36304,908,UDP,672
1762940757.1161973,219.37.228.125,172.16.10.43,60566,56449,UDP,221
1762939804.805735,220.16.95.233,172.16.10.43,30392,45926,ICMP,595
1762939954.3055997,121.43.217.198,172.16.10.43,36599,39713,UDP,177
1762939884.4119375,172.16.10.43,170.19.67.72,46074,11003,UDP,357
1762940663.6955988,172.16.10.43,54.231.205.190,30336,61082,TCP,1354
1762940834.5647871,172.16.10.43,132.72.185.66,36915,54358,TCP,870
1762940486.8049033,246.185.35.61,172.16.10.43,5430,20940,ICMP,224
1762941489.6623373,172.16.10.43,35.227.157.148,52604,49009,TCP,769
1762940132.7452724,172.16.10.43,66.255.240.78,48257,10149,ICMP,1105
1762941539.2495713,23.204.131.100,172.16.10.43,28686,63218,ICMP,1441
1762941043.915127,172.16.10.43,170.158.140.15,7678,42588,UDP,495
1762941344.617417,172.16.10.43,186.163.231.164,25343,62936,TCP,462
1762939728.5757277,115.6.1.145,172.16.10.43,521,35953,TCP,770
1762940599.7753048,172.16.10.43,214.18.251.51,28019,62081,TCP,1469
1762940484.1952817,172.16.10.43,182.239.104.224,18535,63561,ICMP,1460
1762940901.9843712,51.0.91.71,172.16.10.43,55180,58840,TCP,1229
1762939730.9651716,172.16.10.43,85.232.56.94,28022,22857,ICMP,1359
1762940410.7017758,224.81.116.218,172.16.10.43,64041,59671,ICMP,1046
1762940360.9650328,251.146.37.178,172.16.10.43,10134,6603,UDP,1265
1762940522.822796,168.138.237.129,172.16.10.43,17143,61525,ICMP,1186
1762940237.6431046,16.75.146.165,172.16.10.43,21621,38865,UDP,1118
1762940674.5802815,172.16.10.43,98.127.228.169,51788,20932,UDP,650
1762941017.9324903,172.16.10.43,61.188.182.231,52707,35700,UDP,208
1762939733.6725764,248.13.40.186,172.16.10.43,53203,6727,TCP,883
1762940684.8288753,242.5.194.114,172.16.10.43,28452,2747,UDP,333
1762939973.6575363,172.16.10.43,186.56.116.199,42648,11209,ICMP,464
1762941110.0234723,172.16.10.43,182.46.23.43,7800,33135,UDP,1408
1762940721.3199952,172.16.10.43,163.182.11.64,63778,45361,ICMP,455
1762939918.5628674,172.16.10.43,161.25.242.58,16944,19479,ICMP,190
1762939802.0440185,79.146.13.171,172.16.10.43,46996,55826,UDP,556
1762941548.824167,99.201.71.1,172.16.10.43,33887,36069,ICMP,268
1762941564.1363564,172.16.10.43,73.82.78.157,18395,8647,ICMP,1401
1762941614.6007257,144.39.66.117,172.16.10.43,31623,65190,TCP,674
1762939963.3584673,150.69.67.106,172.16.10.43,22210,52388,ICMP,333
1762941465.5265532,255.8.59.63,172.16.10.43,19188,61674,TCP,295
1762941173.60692,172.16.10.43,219.142.85.169,54390,16193,ICMP,188
1762940890.285755,80.17.23.19,172.16.10.43,46486,19499,UDP,301
1762940077.6323397,243.74.194.157,172.16.10.43,15648,62693,ICMP,1370
1762940924.0833833,172.16.10.43,186.50.208.85,22182,62835,UDP,774
1762941115.8381836,207.214.142.50,172.16.10.43,23477,60930,ICMP,255
1762940967.2837298,249.15.192.73,172.16.10.43,52825,16681,UDP,156
1762940783.3740168,147.240.210.94,172.16.10.43,29427,16661,UDP,1435
1762940879.9915879,172.16.10.43,63.59.99.57,46735,21093,UDP,1132
1762940059.153661,174.200.19.232,172.16.10.43,6593,45925,TCP,737
1762940141.7902987,65.112.9.203,172.16.10.43,45867,53611,UDP,175
1762939979.782353,10.152.95.5,172.16.10.43,6754,38232,TCP,1372
1762940354.8749511,31.24.207.76,172.16.10.43,64126,51961,TCP,953
1762939653.990051,172.16.10.43,34.71.139.51,38687,29882,UDP,365
1762940074.7887905,172.16.10.43,80.2.104.223,27766,4434,TCP,766
1762940582.4660015,172.16.10.43,141.175.160.161,3894,18658,TCP,705
1762941415.4959788,172.16.10.43,221.137.194.145,33454,55461,ICMP,987
1762939963.2160888,172.16.10.43,44.16.193.246,5610,39346,ICMP,1476
1762939976.983666,172.16.10.43,31.157.244.135,654,14782,UDP,427
1762940454.5630193,172.16.10.43,13.21.13.243,64978,708,TCP,894
1762940146.5485735,112.87.44.18,172.16.10.43,53856,14576,UDP,691
1762940903.4239938,172.16.10.43,43.189.75.171,5578,55168,UDP,874
1762940127.975673,172.16.10.43,185.153.238.74,48869,6284,TCP,240
1762941527.78847,249.79.93.246,172.16.10.43,14555,15717,TCP,352
1762941340.8883677,21.24.122.57,172.16.10.43,48581,13784,TCP,1443
1762941559.6222737,172.16.10.43,93.84.143.246,57547,14165,ICMP,1285
1762940775.356536,172.16.10.43,171.112.215.163,3094,12532,UDP,461
1762940109.4168162,172.16.10.43,200.24.52.24,7471,64654,UDP,424
1762941576.555522,172.16.10.43,38.212.152.214,6217,19697,TCP,1381
1762940149.4468513,255.175.149.217,172.16.10.43,14379,10606,UDP,109
1762940126.4099336,172.16.10.43,59.234.125.227,11036,51690,TCP,1024
1762940238.913464,253.58.194.242,172.16.10.43,1818,48113,ICMP,1061
1762940601.300523,164.41.177.200,172.16.10.43,49124,42063,UDP,604
1762940041.6636271,155.192.237.251,172.16.10.43,8740,10937,ICMP,773
1762940484.3977046,172.16.10.43,255.110.45.17,38246,18135,ICMP,295
1762941627.6040604,172.16.10.43,13.207.32.131,29975,54572,UDP,118
1762941104.7643418,172.16.10.43,158.252.219.224,45442,58491,TCP,211
1762941446.8781633,172.16.10.43,178.65.14.143,25812,50112,ICMP,662
1762941092.7991397,172.16.10.43,69.35.58.237,6371,58547,UDP,692
1762940537.7400393,172.16.10.43,2.157.7.166,41229,9450,TCP,694
1762940727.42241,27.221.59.167,172.16.10.43,46849,2052,TCP,837
1762941390.174119,172.16.10.43,175.183.219.16,57008,22582,TCP,949
1762941385.2025282,116.57.93.165,172.16.10.43,25671,54183,UDP,319
1762940172.0590265,172.16.10.43,1.152.128.52,39032,58919,UDP,707
1762940399.8295946,121.43.173.235,172.16.10.43,25246,44456,UDP,793
1762940146.71741,172.16.10.43,250.230.112.30,45108,16867,ICMP,671
1762939675.5634959,195.48.182.249,172.16.10.43,57977,11417,UDP,989
1762941312.794094,22.42.244.104,172.16.10.43,62491,5702,ICMP,315
1762941407.5837412,172.16.10.43,172.107.149.128,20926,32246,UDP,524
1762941255.357318,172.16.10.43,182.23.226.215,9376,43799,ICMP,160
1762940593.643724,172.16.10.43,46.1.184.215,12024,59196,TCP,887
1762940786.988036,172.16.10.43,201.52.71.218,13494,42542,UDP,162
1762940027.5269544,172.16.10.43,248.30.231.107,57017,51996,ICMP,498
1762941339.8226366,172.16.10.43,121.115.97.134,25653,37237,ICMP,1170
1762941332.1646597,172.16.10.43,70.61.105.138,25751,9267,TCP,866
1762941117.3907788,162.194.198.223,172.16.10.43,19951,45211,UDP,1216
1762940451.8166423,218.118.155.193,172.16.10.43,17132,11043,UDP,753
1762940632.4560206,172.16.10.43,11.9.57.60,24886,44713,UDP,990
1762939809.8351696,172.16.10.43,214.41.188.8,22561,61006,ICMP,646
1762939716.4817288,172.16.10.43,5.184.118.221,28101,14382,TCP,554
1762941153.1268723,172.16.10.43,232.201.246.89,19933,8715,UDP,427
1762940668.855071,172.16.10.43,12.255.180.77,64896,17276,UDP,512
1762939957.5733812,172.16.10.43,67.219.123.137,46755,13826,ICMP,1233
1762939899.0945752,172.16.10.43,69.39.151.117,6617,25578,ICMP,1100
1762941037.278495,68.251.35.196,172.16.10.43,39203,26521,UDP,1286
1762940916.821249,172.16.10.43,82.21.235.103,599,16127,TCP,666
1762940094.4172013,204.202.189.15,172.16.10.43,29329,1268,UDP,890
1762941271.165078,38.155.74.122,172.16.10.43,20707,58364,TCP,831
1762941064.6203957,201.135.134.51,172.16.10.43,64049,26929,ICMP,842
1762940629.7567444,179.114.238.54,172.16.10.43,16824,12822,ICMP,732
1762939945.1080601,172.16.10.43,43.101.52.226,23893,20716,ICMP,1189
1762941194.9941492,172.16.10.43,222.129.73.131,33303,20064,TCP,1345
1762940215.8426728,236.239.1.138,172.16.10.43,46768,14282,ICMP,146
1762940799.2826598,172.16.10.43,133.99.238.56,16756,63340,UDP,558
1762941564.6853707,172.16.10.43,143.209.139.122,26800,11959,ICMP,1063
1762939826.0920482,6.194.137.7,172.16.10.43,8325,23217,ICMP,993
1762941309.589555,172.16.10.43,139.193.28.87,17418,2666,UDP,116
1762941277.01298,172.16.10.43,111.198.150.198,16416,56576,ICMP,1416
1762940343.1888106,172.16.10.43,87.174.74.72,13849,50569,ICMP,1440
1762939831.0445366,92.93.40.32,172.16.10.43,15339,62045,ICMP,156
1762940524.7151382,172.16.10.43,48.97.59.187,55769,58814,ICMP,391
1762941124.4778855,172.16.10.43,188.42.68.151,4516,63432,TCP,747
1762940678.5407064,172.16.10.43,214.175.181.128,4207,49272,TCP,1257
1762940910.6482415,196.240.234.167,172.16.10.43,57182,20342,TCP,839
1762940585.7053204,222.151.206.28,172.16.10.43,12506,63606,ICMP,177
1762941608.6537845,166.22.117.227,172.16.10.43,44916,17082,UDP,629
1762940425.802358,242.156.96.14,172.16.10.43,1213,27140,UDP,1150
1762940901.6530185,172.16.10.43,193.36.149.110,56487,58424,UDP,535
1762940376.3708375,172.16.10.43,31.143.128.51,4147,39290,ICMP,458
1762939692.8243575,172.16.10.43,182.120.110.248,50529,13577,TCP,1498
1762940818.0713086,145.124.51.99,172.16.10.43,16318,22786,TCP,580
1762940613.889057,161.162.204.199,172.16.10.43,8154,50624,UDP,532
1762939878.551995,127.231.163.124,172.16.10.43,24169,28813,ICMP,226
1762940885.6634197,172.16.10.43,241.242.35.210,29485,14008,ICMP,425
1762941570.1125655,172.16.10.43,226.74.140.32,41540,58113,ICMP,193
1762941283.2040622,172.16.10.43,73.59.114.156,52800,61337,TCP,192
1762940362.7475736,134.97.37.230,172.16.10.43,5972,31969,ICMP,733
1762941464.633997,172.16.10.43,45.117.4.228,36670,49539,TCP,296
1762939766.1270578,221.17.37.202,172.16.10.43,24741,42632,UDP,571
1762940367.053548,190.68.39.70,172.16.10.43,57869,57477,ICMP,1481
1762941617.5061011,156.251.168.65,172.16.10.43,41409,59015,ICMP,762
1762939694.174705,172.16.10.43,89.87.92.4,4300,62817,TCP,300
1762941605.8833852,172.16.10.43,17.249.67.20,163,23449,TCP,220
1762941481.1891534,172.16.10.43,149.12.102.10,44230,3121,UDP,774
1762940643.527557,172.16.10.43,169.146.138.172,46965,54482,ICMP,1112
1762939744.418954,65.24.176.119,172.16.10.43,37793,13621,UDP,652
1762940891.6544678,172.16.10.43,214.66.175.219,58359,28123,TCP,811
1762941042.0858564,156.178.53.243,172.16.10.43,24069,42271,ICMP,1148
1762941610.6104102,172.16.10.43,27.19.224.234,1833,60537,UDP,1458
1762940050.3166642,86.2.139.208,172.16.10.43,16497,36466,TCP,357
1762940408.3511646,52.128.249.54,172.16.10.43,17082,20646,UDP,1258
1762940031.244919,172.16.10.43,105.177.172.9,31256,8981,ICMP,658
1762939704.9075835,37.95.226.157,172.16.10.43,20980,28026,ICMP,415
1762940741.9121652,206.153.96.188,172.16.10.43,18705,52922,TCP,649
1762940792.5953653,173.66.136.75,172.16.10.43,252,35761,TCP,466
1762939916.7380052,172.16.10.43,56.174.191.230,32944,27773,TCP,963
1762940542.0342865,172.16.10.43,233.13.216.249,45388,57708,TCP,1155
1762941458.7327235,209.137.202.31,172.16.10.43,46356,14316,ICMP,852
1762940512.7767146,121.48.199.186,172.16.10.43,23458,62387,TCP,154
1762940568.9952486,219.106.179.249,172.16.10.43,6974,21486,UDP,486
1762940324.7867663,172.16.10.43,233.3.45.168,23249,64789,TCP,1477
1762940250.211617,172.16.10.43,120.155.203.32,20841,3533,UDP,233
1762941527.5100849,81.25.227.252,172.16.10.43,2711,18525,UDP,1116
1762940933.7706215,149.139.40.123,172.16.10.43,58700,17341,TCP,1331
1762941150.92158,172.16.10.43,6.139.41.3,54808,4448,UDP,382
1762941166.6389494,20.105.248.174,172.16.10.43,61555,53587,ICMP,58
1762940405.861723,172.16.10.43,191.228.99.33,51763,42916,TCP,120
1762941334.6814122,172.16.10.43,110.154.100.142,13696,22984,UDP,1282
1762940925.3344982,172.16.10.43,216.57.38.46,20595,20299,UDP,411
1762939872.8853953,185.52.187.221,172.16.10.43,35818,2257,UDP,719
1762941323.0019171,172.16.10.43,85.54.98.135,58425,60987,UDP,515
1762941544.6562817,37.243.107.96,172.16.10.43,64697,12081,ICMP,559
1762941165.1281064,89.45.124.187,172.16.10.43,62716,20441,ICMP,226
1762940803.3322022,172.16.10.43,160.87.239.41,32010,63114,ICMP,1044
1762940939.4711995,172.16.10.43,153.122.151.54,49296,38997,ICMP,990
1762940661.4695823,73.186.126.13,172.16.10.43,5904,29439,UDP,1377
1762941491.8954854,172.16.10.43,101.196.78.174,54720,7524,TCP,159
1762940114.9370325,206.91.96.255,172.16.10.43,1742,36986,TCP,246
1762940219.1546822,194.211.71.168,172.16.10.43,29588,17089,UDP,658
1762940742.9228897,172.16.10.43,89.136.156.55,19484,22722,UDP,1008
1762941641.9857535,172.16.10.43,61.72.75.250,39975,52976,ICMP,1097
1762940928.0335588,172.16.10.43,227.113.146.238,25333,32531,UDP,641
1762940074.9119432,9.157.245.120,172.16.10.43,51992,10841,UDP,50
1762941324.6907263,143.215.223.99,172.16.10.43,45057,56915,UDP,40
1762939865.4222007,172.16.10.43,223.132.235.168,5565,5323,TCP,1081
1762941392.5298076,148.32.238.132,172.16.10.43,30295,15357,TCP,816
1762940320.5928807,45.241.234.122,172.16.10.43,3180,21772,TCP,927
1762940297.808821,172.16.10.43,44.182.160.68,15454,10224,ICMP,842
1762940912.2191832,172.16.10.43,229.247.112.136,29127,48788,TCP,1243
1762940525.4603992,195.192.171.80,172.16.10.43,22558,41692,UDP,1245
1762940520.3224878,132.247.233.182,172.16.10.43,56185,19333,TCP,248
1762940189.4992943,172.16.10.43,173.45.206.213,54540,34248,UDP,423
1762940822.937907,84.129.111.108,172.16.10.43,60583,34367,ICMP,1150
1762940287.9144366,172.16.10.43,85.242.253.24,11019,53016,ICMP,1246
1762940814.7052557,229.61.225.74,172.16.10.43,58947,715,UDP,63
1762939910.5690246,24.248.8.216,172.16.10.43,88,24207,UDP,630
1762939839.5431604,71.100.176.68,172.16.10.43,49900,30366,UDP,828
1762940975.7708063,248.42.234.239,172.16.10.43,29302,3402,UDP,1235
1762939982.2124348,172.16.10.43,235.184.47.75,3562,25720,UDP,151
1762940181.8113544,21.37.224.22,172.16.10.43,49155,55213,TCP,407
1762940237.9808378,211.112.153.131,172.16.10.43,32450,30081,ICMP,512
1762941135.2352393,254.238.23.169,172.16.10.43,41081,35917,TCP,939
1762940225.4391851,172.16.10.43,170.121.81.253,2576,7284,TCP,1499
1762940151.793024,172.16.10.43,109.197.203.232,62793,49817,TCP,952
1762940729.7949448,172.16.10.43,75.200.86.231,49366,13380,TCP,284
1762940383.2557046,140.38.117.76,172.16.10.43,21701,13826,UDP,477
1762941447.4559512,172.16.10.43,116.203.116.75,28328,13074,ICMP,419
1762941204.7819285,172.16.10.43,234.173.198.189,55006,54920,TCP,717
1762940143.5265958,172.16.10.43,95.154.46.62,60700,16853,UDP,269
1762940345.009232,172.16.10.43,87.161.221.86,49592,30171,UDP,1481
1762940526.7426884,66.210.249.228,172.16.10.43,32810,44507,UDP,45
1762939685.1996949,172.16.10.43,235.188.107.186,11861,19893,ICMP,1377
1762940483.6886134,172.16.10.43,98.234.114.35,16747,28049,ICMP,724
1762941595.0545666,248.160.115.163,172.16.10.43,1709,30788,UDP,1308
1762941394.850778,189.122.142.148,172.16.10.43,64164,42667,TCP,1303
1762939734.9821064,172.16.10.43,116.115.29.57,2863,30465,ICMP,162
1762940946.3113039,236.38.234.252,172.16.10.43,33586,31190,ICMP,1436
1762941274.356929,172.16.10.43,241.140.54.225,57163,42966,UDP,1192
1762941159.885137,172.16.10.43,249.4.185.199,48706,47221,UDP,62
1762941214.1881645,248.241.195.78,172.16.10.43,20236,6181,ICMP,959
1762940348.556563,172.16.10.43,57.223.78.3,20234,55101,TCP,592
1762939948.8049028,172.16.10.43,71.106.65.122,9752,8642,TCP,519
1762940626.098779,159.234.187.212,172.16.10.43,29660,55379,UDP,200
1762940572.9377177,172.16.10.43,201.88.15.35,34323,32519,UDP,640
1762940382.9711826,235.156.123.143,172.16.10.43,59655,11311,ICMP,459
1762940330.8630998,172.16.10.43,225.125.236.77,7125,57372,ICMP,1392
1762941126.7356343,172.16.10.43,131.228.88.214,48511,43181,TCP,1133
1762939742.7609456,13.39.72.194,172.16.10.43,28786,3051,UDP,1169
1762941056.6112912,172.16.10.43,30.14.139.245,44782,65281,ICMP,721
1762940265.266867,83.92.34.185,172.16.10.43,33752,52887,TCP,1080
1762940601.7543557,147.206.232.223,172.16.10.43,1399,55334,ICMP,225
1762940464.9942508,33.226.123.254,172.16.10.43,29540,38530,ICMP,1224
1762940249.7145689,88.68.214.222,172.16.10.43,19431,34740,UDP,1415
1762940679.039043,209.76.123.101,172.16.10.43,40958,17840,TCP,1393
1762939927.6546576,172.16.10.43,84.180.129.126,45978,26077,TCP,557
1762940405.243711,172.16.10.43,130.3.59.245,7742,17835,UDP,361
1762939652.04086,172.16.10.43,56.180.205.212,22149,29329,ICMP,772
1762941047.562354,6.33.0.128,172.16.10.43,56271,1535,UDP,991
1762940638.7829483,172.16.10.43,129.0.211.162,38808,13184,ICMP,129
1762941155.0968976,48.75.111.49,172.16.10.43,27874,41230,UDP,422
1762941326.180221,17.96.164.51,172.16.10.43,12415,14293,ICMP,1363
1762940075.639641,172.16.10.43,208.168.55.94,34718,22528,ICMP,1078
1762941325.0159287,149.244.56.146,172.16.10.43,6826,63256,ICMP,623
1762941240.073295,39.143.183.117,172.16.10.43,54743,20010,UDP,1247
1762940180.7575295,172.16.10.43,133.240.198.85,11023,44921,ICMP,144
1762940838.975263,172.16.10.43,85.45.132.112,26454,56902,TCP,1361
1762939813.0838153,172.16.10.43,150.185.209.194,21607,34513,ICMP,67
1762940906.5764825,206.40.188.107,172.16.10.43,32706,1332,TCP,1258
1762939704.7110784,172.16.10.43,169.19.59.3,53764,44831,UDP,258
1762940308.853936,172.16.10.43,88.34.232.201,38014,48611,TCP,383
1762940039.215148,145.31.156.60,172.16.10.43,37312,22038,TCP,366
1762941410.889162,188.88.30.221,172.16.10.43,21788,61347,TCP,869
1762940591.956069,27.229.117.65,172.16.10.43,53043,15898,TCP,815
1762940130.368432,172.16.10.43,180.70.32.189,50944,56534,UDP,1464
1762940748.1027756,172.16.10.43,14.255.95.191,29335,34058,TCP,635
1762941486.4265847,172.16.10.43,254.163.6.194,20731,37183,TCP,653
1762939794.2001748,114.6.223.210,172.16.10.43,54646,1610,UDP,1302
1762940611.115367,172.16.10.43,163.22.29.122,9559,25138,UDP,1069
1762939993.8440666,245.8.123.247,172.16.10.43,62931,22025,TCP,267
1762940742.2974322,66.221.41.47,172.16.10.43,27643,54494,UDP,604
1762939724.0897157,160.229.65.72,172.16.10.43,6324,12214,ICMP,235
1762941022.5696352,172.16.10.43,216.128.85.179,33890,54199,ICMP,292
